ID,Name,CountryFixed,DOB,Season,Squad,Comp,LgRank,MP,Gls,LaLiga or Prem
5113d9a7,Laurent-Ciman,Belgium,1985,18,8,"['1. First Division', '1. First Division', '1. First Division', '1. First Division', '1. First Division', '1. Pro League', '1. Pro League', '1. Pro League', '1. Pro League', '1. Pro League', '1. Pro League', '1. MLS', '1. MLS', '1. MLS', '1. MLS', '1. Ligue 1', '1. MLS', '1. MLS']","['5th', '11th', '5th', '8th', '3rd', '5th', '2nd', '5th', '4th', '2nd', '4th', '7th', '11th', '17th', '5th', '18th', '9th', '2nd']",432,17.0,0
5114ff8a,Melker-Hallberg,Sweden,1995,14,8,"['1. Allsvenskan', '1. Allsvenskan', '1. Allsvenskan', '1. Serie A', '1. Tippeligaen', '1. Allsvenskan', '2. Serie B', '1. Allsvenskan', '1. Allsvenskan', '1. Superliga', '1. Premiership', '1. Premiership', '1. Premiership', '1. Premiership', '1. Premiership']","['10th', '4th', '11th', '16th', '7th', '11th', '16th', '12th', '10th', '13th', '7th', '3rd', '8th', '11th', '9th']",221,14.0,0
511e3986,Aitor-Nunez,Spain,1987,3,2,"['1. La Liga', '2. Segunda División', '1. La Liga']","['19th', '20th', '15th']",8,0.0,1
5128bde4,Darko-Lazovic,Serbia,1990,15,4,"['1. SuperLiga', '1. SuperLiga', '1. SuperLiga', '1. SuperLiga', '1. SuperLiga', '1. SuperLiga', '1. SuperLiga', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A']","['5th', '2nd', '2nd', '2nd', '2nd', '1st', '2nd', '11th', '16th', '12th', '17th', '9th', '10th', '9th', '18th']",359,44.0,0
5133287a,Alharbi-El-Jadeyaoui,Morocco,1986,6,4,"['2. Ligue 2', '2. Ligue 2', '2. Ligue 2', '2. Ligue 2', '2. Ligue 2', '1. Ligue 1', '2. Ligue 2']","['18th', '7th', '5th', '9th', '2nd', '20th', '9th']",133,10.0,0
514270e8,Youssef-Maziz,France,1998,6,3,"['1. Ligue 1', '1. Ligue 1', '2. Ligue 2', '1. Ligue 1', '1. First Division A', '2. Ligue 2']","['14th', '20th', '19th', '10th', '17th', '10th']",64,12.0,0
51450467,Elhadji-Pape-Diaw,Senegal,1994,6,5,"['2. Second Division', '1. Ekstraklasa', '1. Ekstraklasa', '1. Ekstraklasa', '1. Ekstraklasa', '1. Ligue 1', '2. Ligue 2', '2. Ligue 2']","['13th', '12th', '5th', '8th', '10th', '13th', '13th', '17th']",85,6.0,0
5148dcc5,Martin-Terrier,France,1997,7,4,"['1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1']","['11th', '15th', '3rd', '7th', '6th', '4th', '6th']",172,49.0,0
514f0896,Salvador-Ichazo,Uruguay,1992,10,5,"['1. Primera División', '1. Serie A', '1. Serie A', '2. Serie B', '1. Serie A', '1. Primera División', '1. Serie A', '1. Serie A', '1. Serie A', '1. Primera División', '1. Primera División', '1. Primera División']","['4th', '9th', '12th', '12th', '9th', '8th', '9th', '7th', '17th', '15th', '8th', '6th']",117,0.0,0
5154b2ba,Kristian-Pedersen,Denmark,1994,7,3,"['2. 2. Bundesliga', '2. 2. Bundesliga', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '1. Bundesliga']","['4th', '8th', '17th', '20th', '18th', '20th', '9th']",218,10.0,0
515ebe8d,Nathaniel-Phillips,England,1997,7,4,"['Jr. PL2 — Div. 1', 'Jr. PL2 — Div. 1', 'Jr. PL2 — Div. 1', '2. 2. Bundesliga', '1. Premier League', '1. Premier League', '2. Championship', '1. Premier League', '1. Premier League', 'Jr. PL2 — Div. 1']","['3rd', '2nd', '4th', '2nd', '1st', '3rd', '2nd', '2nd', '10th', '6th']",81,4.0,1
515f7a10,Thorben-Marx,Germany,1981,15,3,"['1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga']","['5th', '4th', '5th', '12th', '4th', '6th', '12th', '15th', '18th', '12th', '16th', '4th', '8th', '6th', '3rd']",253,11.0,0
5167c97e,Massadio-Haidara,Mali,1992,13,3,"['1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '1. Premier League', 'Jr. PL2 — Div. 2', '2. Ligue 2', '2. Ligue 2', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1']","['13th', '11th', '18th', '16th', '10th', '15th', '18th', '1st', '10th', '10th', '5th', '2nd', '7th', '7th', '4th']",193,4.0,1
5169f27f,Lucas-Mendes,Brazil,1990,3,1,"['1. Ligue 1', '1. Ligue 1', '1. Ligue 1']","['2nd', '6th', '4th']",48,2.0,0
516dc25b,Jaroslav-Plasil,Czech Republic,1982,18,4,"['1. Division 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. La Liga', '1. La Liga', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Serie A', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1']","['15th', '2nd', '3rd', '3rd', '10th', '9th', '12th', '17th', '15th', '6th', '7th', '5th', '7th', '18th', '7th', '6th', '11th', '6th', '6th', '14th']",504,29.0,1
516f7fc1,Grant-Leadbitter,England,1986,16,4,"['3. League One', '1. Premier League', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '1. Premier League', '2. Championship', '2. Championship', 'Jr. PL2 — Div. 2', '3. League One', '3. League One', '3. League One']","['20th', '20th', '1st', '15th', '16th', '13th', '15th', '13th', '15th', '16th', '12th', '4th', '2nd', '19th', '5th', '7th', '8th', '5th', '8th', '4th']",515,61.0,1
5171db60,Ashkan-Dejagah,Iran,1986,15,6,"['1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Premier League', '1. Premier League', '2. Championship', '1. Pro League', '1. Pro League', '1. Pro League', '1. Pro League']","['4th', '6th', '10th', '5th', '1st', '8th', '15th', '8th', '11th', '12th', '19th', '17th', '5th', '4th', '4th', '6th']",271,35.0,1
5180be7d,Eric-Chelle,Mali,1977,7,4,"['1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '2. Ligue 2', '2. Ligue 2', '2. Ligue 2']","['17th', '13th', '11th', '19th', '10th', '13th', '5th']",173,6.0,0
5181e2cb,Alexander-Merkel,Kazakhstan,1992,13,10,"['1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '2. Championship', '1. Swiss Super League', '1. Serie A', '2. 2. Bundesliga', '2. 2. Bundesliga', '1. Bundesliga', '1. Eredivisie', '1. Eredivisie', '1. Pro League', '1. Süper Lig', '1. Süper Lig']","['1st', '2nd', '17th', '17th', '5th', '13th', '8th', '17th', '9th', '6th', '5th', '7th', '8th', '9th', '15th', '10th']",188,7.0,0
518738b4,Nill-De-Pauw,Democratic Republic of the Congo,1990,14,6,"['1. First Division', '1. Pro League', '1. Pro League', '1. Pro League', '1. Pro League', '1. Pro League', '1. Pro League', '1. Ligue 1', '1. Ligue 1', '1. First Division A', '1. First Division A', '1. Super League', '1. Süper Lig', '1. First Division A', '1. First Division A']","['7th', '14th', '6th', '8th', '6th', '5th', '9th', '16th', '10th', '7th', '11th', '8th', '15th', '3rd', '4th']",323,45.0,0
518918ad,Vadis-Odjidja-Ofoe,Belgium,1989,16,8,"['1. Bundesliga', '1. First Division', '1. First Division', '1. Pro League', '1. Pro League', '1. Pro League', '1. Pro League', '1. Pro League', '1. Pro League', '2. Championship', '1. Premier League', '2. Championship', '1. Ekstraklasa', '1. Super League', '1. First Division A', '1. First Division A', '1. First Division A', '1. First Division A', '1. First Division A']","['4th', '2nd', '3rd', '3rd', '4th', '2nd', '3rd', '3rd', '2nd', '3rd', '19th', '21st', '1st', '3rd', '5th', '2nd', '5th', '5th', '8th']",356,39.0,1
518f2234,Alex-Baena,Spain,2001,4,2,"['1. La Liga', '1. La Liga', '2. Segunda División', '1. La Liga']","['5th', '7th', '6th', '9th']",53,8.0,1
519412fd,Dani-Estrada,Spain,1987,10,2,"['1. La Liga', '2. Segunda División', '2. Segunda División', '2. Segunda División', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '2. Segunda División']","['19th', '4th', '6th', '1st', '15th', '12th', '4th', '7th', '12th', '1st']",158,4.0,1
51960957,Gokhan-Tore,Turkey,1992,11,5,"['1. Bundesliga', '1. Premier League', '1. Süper Lig', '1. Süper Lig', '1. Süper Lig', '1. Premier League', '1. Süper Lig', '1. Süper Lig', '1. Süper Lig', '1. Süper Lig', '1. Süper Lig']","['15th', '6th', '3rd', '3rd', '1st', '11th', '4th', '3rd', '16th', '1st', '6th']",172,16.0,1
51a19d04,Michael-McGovern,Northern Ireland,1984,14,4,"['2. First Division', '2. First Division', '2. First Division', '2. First Division', '2. Championship', '1. Premiership', '1. Premiership', '2. Championship', 'Jr. PL2 — Div. 2', '2. Championship', '2. Championship', 'Jr. PL2 — Div. 2', '1. Premier League', 'Jr. PL2 — Div. 2', 'Jr. PL2 — Div. 2', '2. Championship', '1. Premier League', '2. Championship']","['5th', '8th', '3rd', '3rd', '3rd', '7th', '10th', '8th', '7th', '14th', '1st', '11th', '20th', '11th', '11th', '1st', '20th', '2nd']",289,0.0,1
51a3c4c8,Felipe,Brazil,1989,10,3,"['1. Série A', '1. Série A', '1. Série A', '1. Primeira Liga', '1. Primeira Liga', '1. Primeira Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga']","['4th', '1st', '7th', '2nd', '1st', '2nd', '3rd', '1st', '3rd', '4th']",220,10.0,1
51a3caf1,Patrice-Evra,France,1981,16,5,"['1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Serie A', '1. Serie A', '1. Serie A', '1. Ligue 1', '1. Ligue 1', '1. Premier League']","['2nd', '3rd', '3rd', '10th', '2nd', '1st', '1st', '1st', '2nd', '1st', '2nd', '1st', '7th', '1st', '1st', '1st', '5th', '4th', '13th']",465,12.0,1
51ac7604,Stephen-Hunt,Ireland,1981,14,6,"['3. Second Division', '3. Second Division', '3. League One', '2. Championship', '1. Premier League', '1. Premier League', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '2. Championship', '2. Championship', '3. League One']","['16th', '17th', '4th', '1st', '8th', '18th', '4th', '19th', '17th', '20th', '23rd', '9th', '6th', '8th']",385,51.0,1
51b2effb,Carlton-Cole,England,1983,16,7,"['1. Premier League', '1. Premier League', '2. First Division', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premiership', '3. USL']","['6th', '4th', '5th', '7th', '10th', '1st', '15th', '10th', '9th', '17th', '20th', '3rd', '10th', '13th', '12th', '1st', '4th']",343,66.0,1
51b41c5c,Morgan-Schneiderlin,France,1989,15,5,"['1. Ligue 1', '2. Championship', '3. League One', '3. League One', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Ligue 1', '1. Ligue 1']","['19th', '23rd', '7th', '2nd', '2nd', '14th', '8th', '7th', '5th', '6th', '7th', '8th', '8th', '12th', '9th', '5th']",387,16.0,1
51b44d11,Francisco-Sutil,Spain,1984,6,6,"['2. Segunda División', '1. La Liga', '2. Segunda División', '2. Segunda División', '2. Segunda División', '2. Segunda División', '1. 1. HNL']","['21st', '15th', '18th', '19th', '21st', '10th', '9th']",118,7.0,1
51c1301e,Aytac-Sulu,Turkey,1985,10,4,"['3. 3. Liga', '1. Süper Lig', '3. 3. Liga', '3. 3. Liga', '2. 2. Bundesliga', '1. Bundesliga', '1. Bundesliga', '2. 2. Bundesliga', '2. 2. Bundesliga', '3. 3. Liga']","['16th', '9th', '18th', '3rd', '2nd', '14th', '18th', '10th', '10th', '20th']",245,27.0,0
51c30111,Sanjin-Prcic,Bosnia and Herzegovina,1993,10,6,"['1. Ligue 1', '1. Ligue 1', '1. Serie A', '2. Serie B', '1. Ligue 1', '1. Ligue 1', '1. La Liga', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1']","['18th', '9th', '12th', '10th', '9th', '5th', '15th', '11th', '10th', '15th', '6th', '14th']",185,9.0,1
51c34a32,Dani-Benitez,Spain,1987,5,2,"['2. Segunda División', '2. Segunda División', '1. La Liga', '1. La Liga', '1. La Liga']","['12th', '5th', '17th', '15th', '15th']",113,13.0,1
51c614fd,Simone-Lo-Faso,Italy,1998,5,3,"['1. Serie A', '1. Serie A', '2. Serie B', '2. Serie B', '1. Serie A', '2. Serie B']","['19th', '8th', '4th', '11th', '18th', '4th']",15,0.0,0
51c83a90,Donovan-Leon,French Guiana,1992,12,2,"['1. Ligue 1', '2. Ligue 2', '2. Ligue 2', '2. Ligue 2', '2. Ligue 2', '2. Ligue 2', '2. Ligue 2', '2. Ligue 2', '1. Ligue 1', '2. Ligue 2', '2. Ligue 2', '1. Ligue 1']","['20th', '9th', '16th', '9th', '10th', '5th', '5th', '2nd', '14th', '6th', '3rd', '16th']",134,0.0,0
51ceacc1,Chris-David,Netherlands,1993,7,8,"['1. Premier League', '2. Championship', '2. Eerste Divisie', '1. Eredivisie', '2. Eerste Divisie', '1. Eredivisie', '2. Eerste Divisie', '1. Premier Division', '1. Premier Division', '2. 2. Bundesliga']","['19th', '17th', '13th', '10th', '5th', '5th', '20th', '4th', '6th', '18th']",64,7.0,1
51cf8561,Oleksandr-Zinchenko,Ukraine,1996,9,5,"['1. Premier League', '1. Premier League', '2. Eerste Divisie', '1. Eredivisie', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League']","['12th', '12th', '4th', '3rd', '1st', '1st', '2nd', '1st', '1st', '1st']",131,2.0,1
51d90d26,Sebastian-Mielitz,Germany,1989,13,7,"['3. 3. Liga', '1. Bundesliga', '3. 3. Liga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '2. 2. Bundesliga', '1. Superliga', '1. Superliga', '1. Superliga', '3. 3. Liga', '3. 3. Liga', '3. 3. Liga']","['13th', '3rd', '18th', '13th', '9th', '14th', '12th', '17th', '9th', '8th', '10th', '8th', '12th', '13th', '9th']",248,0.0,0
51dbeea9,Thilo-Kehrer,Germany,1996,9,3,"['1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Premier League']","['6th', '5th', '10th', '2nd', '1st', '1st', '2nd', '1st', '13th']",137,8.0,1
51e3954c,Facundo-Roncaglia,Argentina,1987,11,7,"['1. La Liga', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. Primera Div']","['11th', '4th', '4th', '6th', '5th', '13th', '13th', '17th', '4th', '10th', '11th', '1st']",233,8.0,1
51e9bb3f,Adrian-Sardinero,Spain,1990,6,4,"['1. La Liga', '2. Segunda División', '2. Segunda División', '2. Segunda División', '1. Super League', '1. A-League']","['16th', '5th', '17th', '22nd', '12th', '12th']",156,16.0,1
51ea3db8,Michele-Paolucci,Italy,1986,11,11,"['1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '2. Serie B', '1. Serie A', '2. Serie B', '1. Serie A', '2. Serie B', '2. Serie B', '2. Serie B', '1. Liga I', '1. CanPL']","['19th', '7th', '9th', '15th', '7th', '19th', '2nd', '8th', '19th', '19th', '9th', '3rd', '13th', '14th', '6th']",219,40.0,0
51fa3fed,Vincent-Marcel,France,1997,5,4,"['1. Ligue 1', '1. Ligue 1', '2. Ligue 2', '1. First League', '1. First League']","['3rd', '8th', '3rd', '9th', '13th']",43,2.0,0
51fbb7e2,Nano,Spain,1982,12,7,"['1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '2. Segunda División', '2. Segunda División', '2. Segunda División', '2. Segunda División', '2. Segunda División', '1. La Liga', '2. Segunda División']","['2nd', '6th', '7th', '11th', '9th', '5th', '20th', '8th', '10th', '10th', '16th', '18th']",219,22.0,1
51ffa295,Amer-Gojak,Bosnia and Herzegovina,1997,9,3,"['1. 1. HNL', '1. 1. HNL', '1. 1. HNL', '1. 1. HNL', '1. 1. HNL', '1. 1. HNL', '1. Serie A', '1. 1. HNL', '1. 1. HNL', '1. 1. HNL', '1. NB I']","['1st', '1st', '2nd', '1st', '1st', '1st', '17th', '1st', '1st', '1st', '1st']",152,13.0,0
5200dce9,Rodri,Spain,1990,12,12,"['1. La Liga', '1. La Liga', '2. Segunda División', '1. La Liga', '2. Championship', '1. La Liga', '2. 2. Bundesliga', '2. Segunda División', '2. Segunda División', '2. Segunda División', '2. Segunda División', '2. Championship', '2. Segunda División', '2. Segunda División']","['4th', '5th', '8th', '20th', '18th', '17th', '16th', '16th', '10th', '19th', '2nd', '12th', '15th', '13th']",295,57.0,1
52105203,Scott-Dann,England,1987,17,7,"['3. League One', '4. League Two', '3. League One', '2. Championship', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', 'Jr. PL2 — Div. 2', '2. Championship']","['14th', '1st', '12th', '21st', '17th', '9th', '18th', '19th', '17th', '8th', '11th', '10th', '15th', '14th', '11th', '12th', '14th', '14th', '3rd', '21st']",437,32.0,1
5219ab4a,Jonathan-Clauss,France,1992,6,4,"['2. Ligue 2', '2. 2. Bundesliga', '2. 2. Bundesliga', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1']","['19th', '7th', '1st', '7th', '7th', '3rd']",170,18.0,0
522b6d6c,Simon-Davies,Wales,1979,13,3,"['1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League']","['10th', '12th', '9th', '10th', '14th', '9th', '11th', '16th', '17th', '7th', '12th', '8th', '9th']",296,27.0,1
523057ea,Dusko-Tosic,Serbia,1985,17,9,"['1. Ligue 1', '1. Ligue 1', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '2. Championship', '1. SuperLiga', '1. SuperLiga', '1. La Liga', '1. Süper Lig', '1. Süper Lig', '1. Süper Lig', '1. Süper Lig', '1. Süper Lig', '1. Süper Lig', '1. Super League', '1. Super League', '1. Super League', '1. Süper Lig']","['15th', '7th', '2nd', '10th', '3rd', '13th', '2nd', '2nd', '13th', '11th', '9th', '9th', '1st', '1st', '4th', '10th', '12th', '12th', '14th']",307,16.0,1
5236a502,Wes-Hoolahan,Ireland,1982,17,6,"['1. Premier League', '3. League One', '2. Championship', '2. Championship', '3. League One', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '1. Premier League', '2. Championship', '2. Championship', 'Jr. PL2 — Div. 2', '2. Championship', '1. A-League', '4. League Two', '3. League One']","['12th', '3rd', '19th', '22nd', '1st', '2nd', '12th', '11th', '18th', '3rd', '19th', '8th', '14th', '9th', '4th', '8th', '2nd', '14th']",498,70.0,1
523d9de6,Clint-Dempsey,United States,1983,17,4,"['1. MLS', '1. MLS', '1. MLS', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. MLS', '1. Premier League', '1. MLS', '1. MLS', '1. MLS', '1. MLS', '1. MLS']","['9th', '2nd', '3rd', '16th', '17th', '7th', '12th', '8th', '9th', '5th', '6th', '19th', '1st', '6th', '7th', '7th', '4th']",404,129.0,1
52459cdc,Enrico-Zampa,Italy,1992,3,3,"['1. Serie A', '2. Serie B', '2. Serie B']","['4th', '11th', '12th']",36,0.0,0
524617b5,Emmanuel-Frimpong,Ghana,1992,7,8,"['1. Premier League', '1. Premier League', '2. Championship', '1. Premier League', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '1. Allsvenskan']","['3rd', '20th', '9th', '12th', '23rd', '12th', '12th', '14th', '16th']",70,0.0,1
52465662,Rio-Ferdinand,England,1978,20,4,"['1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League']","['10th', '14th', '8th', '5th', '9th', '15th', '4th', '5th', '1st', '3rd', '3rd', '2nd', '1st', '1st', '1st', '2nd', '1st', '2nd', '1st', '7th', '20th']",504,11.0,1
524eb8c5,Federico-Ricci,Italy,1994,10,9,"['1. Serie A', '2. Serie B', '2. Serie B', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '2. Serie B', '2. Serie B', '2. Serie B', '1. Serie A', '2. Serie B', '2. Serie B', '2. Serie B']","['2nd', '16th', '2nd', '2nd', '12th', '11th', '18th', '12th', '3rd', '3rd', '3rd', '8th', '6th', '14th', '1st']",203,21.0,0
5252fdf5,Roberto-Trashorras,Spain,1981,14,5,"['1. La Liga', '2. Segunda División', '2. Segunda División', '2. Segunda División', '2. Segunda División', '2. Segunda División', '2. Segunda División', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '2. Segunda División', '2. Segunda División']","['4th', '8th', '18th', '8th', '17th', '12th', '6th', '15th', '8th', '12th', '11th', '18th', '12th', '1st']",393,37.0,1
