ID,Community,Name,CountryFixed,DOB,Season,Squad,Comp,LgRank,MP,Gls
67669ce7,3,Aaron-Escandell,Spain,1995,8,3,2,"['8th', '11th', '10th', '2nd', '7th', '9th', '18th', '4th']",19,0.0
676808bb,0,Andrew-Sinkala,Zambia,1979,12,4,2,"['1st', '10th', '17th', '18th', '1st', '17th', '11th', '17th', '11th', '3rd', '2nd', '14th']",170,8.0
676f422b,0,Angelos-Charisteas,Greece,1980,12,9,6,"['7th', '9th', '6th', '1st', '3rd', '2nd', '4th', '7th', '16th', '9th', '3rd', '16th', '14th', '20th', '15th']",276,64.0
676ff98c,0,David-Otto,Germany,1999,7,5,3,"['12th', '2nd', '9th', '3rd', '8th', '14th', '15th', '14th']",121,40.0
677da306,0,Ohis-Felix-Uduokhai,Germany,1997,7,3,2,"['16th', '16th', '6th', '7th', '15th', '13th', '14th', '10th']",122,3.0
677ee102,2,Yannick-Cahuzac,France,1985,12,3,2,"['20th', '1st', '12th', '10th', '12th', '10th', '20th', '18th', '16th', '2nd', '7th', '7th']",303,6.0
67817513,2,Goran-Karanovic,Switzerland,1987,9,7,4,"['9th', '4th', '10th', '7th', '6th', '9th', '12th', '9th', '14th']",184,45.0
67a3c8bc,4,Claiton,Brazil,1984,11,6,2,"['10th', '4th', '13th', '10th', '16th', '16th', '2nd', '17th', '14th', '9th', '12th']",265,19.0
67ac5bb8,2,Gabriel-Dos-Santos,Brazil,1997,8,5,5,"['2nd', '11th', '19th', '1st', '2nd', '4th', '8th', '3rd', '5th', '1st']",130,11.0
67b054d1,0,Jukka-Raitala,Finland,1988,17,11,8,"['7th', '4th', '1st', '11th', '12th', '7th', '8th', '5th', '7th', '11th', '5th', '11th', '5th', '15th', '18th', '18th', '12th', '1st']",316,3.0
67b7357e,2,Senou-Coulibaly,Mali,1994,5,1,2,"['18th', '16th', '20th', '11th', '14th']",80,5.0
67ca8566,1,Stuart-Dallas,Northern Ireland,1991,10,3,4,"['3rd', '21st', '2nd', '5th', '13th', '7th', '13th', '3rd', '1st', '9th', '17th']",323,35.0
67cdbc0e,0,Arturo-Vidal,Chile,1987,16,6,4,"['7th', '9th', '4th', '2nd', '1st', '1st', '1st', '1st', '1st', '1st', '1st', '1st', '2nd', '1st', '2nd', '4th']",449,79.0
67d23ab0,1,Tom-Ince,England,1992,13,10,4,"['19th', '5th', '15th', '20th', '11th', '18th', '14th', '8th', '5th', '9th', '16th', '16th', '15th', '2nd', '12th', '14th', '14th', '21st', '5th']",395,89.0
67d251a2,2,Nicolas-Basin,France,1998,3,1,2,"['14th', '20th', '1st']",6,1.0
67d64f59,3,Sergio-Mendigutxia,Spain,1993,2,2,2,"['17th', nan]",17,10.0
67dbadfc,1,Evandro-Goebel,Brazil,1986,11,6,6,"['2nd', '2nd', '2nd', '5th', '4th', '2nd', '3rd', '2nd', '18th', '18th', '13th', '2nd', '1st']",187,34.0
67f649be,4,Ionut-Radu,Romania,1997,8,5,2,"['4th', '7th', '15th', '17th', '17th', '11th', '1st', '2nd', '19th']",84,0.0
680fb5ee,1,Cameron-Jerome,England,1986,19,9,4,"['16th', '11th', '2nd', '19th', '2nd', '9th', '18th', '4th', '14th', '13th', '9th', '11th', '3rd', '19th', '8th', '14th', '6th', '15th', '11th', '13th', '6th', '10th']",604,136.0
6813ac34,1,Pablo-Zabaleta,Argentina,1985,15,3,2,"['15th', '11th', '12th', '10th', '5th', '3rd', '1st', '2nd', '1st', '2nd', '4th', '3rd', '13th', '10th', '16th']",382,12.0
6817095b,4,Vincenzo-Millico,Italy,2000,6,4,2,"['9th', '7th', '16th', '17th', '10th', '16th', '10th']",42,3.0
681f5bbe,0,Orhan-Ademi,Switzerland,1991,12,7,4,"['10th', '2nd', '18th', '18th', '6th', '8th', '3rd', '10th', '5th', '5th', '3rd', '15th', '15th', '10th']",267,51.0
682086b7,0,Sebastian-Neumann,Germany,1991,9,5,3,"['1st', '16th', '3rd', '5th', '15th', '17th', '5th', '18th', '5th']",180,11.0
68252d6d,4,Josip-Ilicic,Slovenia,1988,12,3,1,"['8th', '16th', '18th', '4th', '4th', '5th', '8th', '7th', '3rd', '3rd', '3rd', '8th']",339,96.0
6825c1f9,1,Noel-Hunt,Ireland,1982,16,8,4,"['5th', '4th', '11th', '11th', '9th', '5th', '4th', '9th', '5th', '1st', '19th', '15th', '15th', '6th', '14th', '1st', '1st']",368,71.0
682bd745,3,Abraham-Gonzalez,Spain,1985,13,10,3,"['20th', '1st', '19th', '18th', '21st', '4th', '5th', '14th', '10th', '13th', '11th', '14th', '13th', '19th']",306,13.0
683788fd,3,Jose-Antonio-Miranda,Equatorial Guinea,1998,1,1,1,['15th'],4,0.0
6839f68e,1,Steven-Caldwell,Scotland,1980,16,7,4,"['11th', '15th', '3rd', '5th', '1st', '20th', '15th', '13th', '5th', '18th', '16th', '4th', '12th', '17th', '13th', '12th']",356,13.0
683a1d81,3,Mircea-Alexandru-Tirlea,Romania,2000,1,1,1,['20th'],1,0.0
683dec01,0,Burak-Ince,Turkey,2004,2,1,2,"['17th', '18th']",7,0.0
683e9dbc,2,Benoit-Cheyrou,France,1981,18,4,3,"['3rd', '5th', '14th', '10th', '8th', '6th', '8th', '3rd', '2nd', '1st', '2nd', '10th', '2nd', '6th', '4th', '12th', '5th', '1st']",460,32.0
68517cfd,1,John-Terry,England,1980,20,2,3,"['3rd', '5th', '6th', '6th', '4th', '2nd', '1st', '1st', '2nd', '2nd', '3rd', '1st', '2nd', '6th', '3rd', '3rd', '1st', '10th', '1st', '5th', '4th']",525,42.0
6853490f,2,Malcom,Brazil,1997,10,4,4,"['4th', '1st', '11th', '6th', '6th', '1st', '1st', '1st', '1st', '1st']",219,51.0
685857dc,3,Idrissa-Doumbia,Ivory Coast,1998,7,6,5,"['1st', '7th', '8th', '3rd', '4th', '18th', '16th', '11th']",128,4.0
68635c10,4,Frederik-Sorensen,Denmark,1992,13,7,5,"['7th', '9th', '13th', '19th', '13th', '9th', '5th', '18th', '1st', '1st', '19th', '16th', '10th', '3rd']",218,6.0
686cbe7d,4,Umar-Sadiq,Nigeria,1997,9,10,7,"['5th', '3rd', '2nd', '15th', '9th', '14th', '8th', '2nd', '2nd', '2nd', '4th', '1st', '15th', '6th']",159,68.0
68723d1f,3,Simao-Mate-Junior,Mozambique,1988,12,4,3,"['3rd', '3rd', '1st', '2nd', '2nd', '11th', '10th', '15th', '14th', '20th', '11th', '17th', '19th']",246,8.0
68733dcf,4,Luigi-Rana,Italy,1986,2,1,2,"['20th', '13th']",5,0.0
6873f3bc,0,Dennis-Diekmeier,Germany,1989,15,3,2,"['3rd', '16th', '8th', '15th', '7th', '16th', '16th', '10th', '14th', '17th', '15th', '10th', '15th', '14th', '11th']",329,3.0
68796d61,0,Shinji-Okazaki,Japan,1986,13,6,6,"['12th', '6th', '12th', '7th', '11th', '1st', '12th', '9th', '9th', '10th', '1st', '18th', '9th', '11th']",344,68.0
688135a1,1,Danny-Higginbotham,Gibraltar,1978,16,9,5,"['2nd', '1st', '17th', '19th', '18th', '8th', '12th', '20th', '12th', '8th', '2nd', '15th', '16th', '12th', '11th', '13th', '14th', '19th', '5th', '14th', '21st']",363,23.0
68829001,0,Gonzalo-Castro,Germany,1987,18,4,2,"['6th', '5th', '5th', '7th', '9th', '4th', '2nd', '5th', '3rd', '4th', '4th', '2nd', '3rd', '4th', '16th', '2nd', '9th', '17th']",448,41.0
6883779a,2,Joris-Delle,France,1990,11,8,7,"['17th', '18th', '4th', '14th', '11th', '6th', '16th', '3rd', '3rd', '3rd', '12th']",173,0.0
68852c0a,4,Gianluca-Di-Chiara,Italy,1993,8,5,2,"['3rd', '4th', '11th', '20th', '3rd', '16th', '11th', '14th', '1st']",179,4.0
688ae34c,1,Alan-Hutton,Scotland,1984,17,7,3,"['1st', '2nd', '1st', '3rd', '2nd', '2nd', '11th', '8th', '13th', '4th', '5th', '16th', '18th', '8th', '14th', '17th', '20th', '13th', '4th', '5th']",374,7.0
688b96e3,3,Juan-Carlos,Spain,1988,13,6,2,"['2nd', '5th', '17th', '7th', '20th', '18th', '21st', '12th', '18th', '5th', '5th', '6th', '14th']",299,1.0
688f28e5,2,Deme-NDiaye,Senegal,1985,11,3,3,"['9th', '9th', '13th', '11th', '3rd', '20th', '13th', '12th', '2nd', '20th', '20th', '6th', '6th']",214,18.0
689c9cf4,1,Saidy-Janko,Gambia,1995,9,8,7,"['18th', '1st', '1st', '14th', '7th', '9th', '1st', '19th', '2nd', '18th']",145,2.0
68a06644,2,Cyriack-Garel,France,1996,2,1,1,"['15th', '18th']",1,0.0
68a26d51,1,Pedro-Chirivella,Spain,1997,8,4,4,"['8th', '3rd', '18th', '13th', '4th', '5th', '18th', '9th', '19th']",155,7.0
68a87d66,2,Ihsan-Sacko,France,1997,5,4,3,"['1st', '15th', '8th', '7th', '5th', '4th', '17th']",91,6.0
68a9dac2,4,Stefano-Ferrario,Italy,1985,7,5,2,"['20th', '20th', '1st', '17th', '18th', '8th', '10th', '14th']",100,3.0
68b78c2a,4,Lorenzo-Ariaudo,Italy,1989,14,7,2,"['2nd', '16th', '14th', '15th', '11th', '15th', '17th', '6th', '12th', '6th', '10th', '3rd', '3rd', '19th', '8th', '10th', '18th']",240,7.0
68c720b5,1,Adam-Armstrong,England,1997,10,6,3,"['10th', '15th', '8th', '14th', '1st', '21st', '2nd', '15th', '11th', '15th', '15th', '17th']",294,88.0
68d6c86a,4,Simone-Pasa,Italy,1994,8,5,2,"['9th', '20th', '18th', '6th', '6th', '7th', '4th', '15th', '20th']",133,1.0
68dc0dac,1,Mohamed-Elyounoussi,Norway,1994,12,5,4,"['16th', '14th', '1st', '6th', '5th', '1st', '2nd', '16th', '1st', '2nd', '15th', '17th']",271,75.0
68ef3d96,2,Jeremie-Aliadiere,France,1983,13,5,3,"['1st', '2nd', '1st', '2nd', '9th', '7th', '4th', '13th', '19th', '11th', '17th', '8th', '8th', '18th']",217,40.0
68f0ce09,1,Fabio-Aurelio,Brazil,1979,12,2,2,"['5th', '1st', '5th', '1st', '7th', '3rd', '3rd', '4th', '2nd', '7th', '6th', '8th']",182,14.0
68f36bc6,1,Michel-Salgado,Spain,1975,17,3,2,"['13th', '11th', '6th', '5th', '5th', '1st', '3rd', '1st', '4th', '2nd', '2nd', '1st', '1st', '2nd', '10th', '15th', '19th']",409,7.0
68f752e1,4,Leonardo-Miglionico,Uruguay,1980,8,4,2,"['9th', '12th', '4th', '15th', '6th', '3rd', '20th', '7th', '17th', '18th']",190,10.0
68fd876f,2,Lynel-Kitambala,France,1988,9,9,7,"['8th', '9th', '11th', '17th', '7th', '16th', '16th', '5th', '2nd', '6th', '14th']",181,30.0
69166246,1,Marcus-Bent,England,1978,11,11,3,"['20th', '18th', '7th', '5th', '18th', '4th', '13th', '19th', '11th', '14th', '2nd', '11th', '13th', '23rd', '17th']",308,56.0
691bef82,1,Daley-Blind,Netherlands,1990,15,4,3,"['3rd', '8th', '1st', '1st', '1st', '14th', '1st', '2nd', '4th', '5th', '6th', '2nd', '1st', '1st', '1st', '1st', '2nd']",330,14.0
691d6a54,3,Ivan-Marquez,Spain,1994,6,4,3,"['19th', '10th', '15th', '14th', '11th', '10th']",108,2.0
691f64f5,3,Sofiane-Feghouli,Algeria,1989,14,5,4,"['13th', '20th', '20th', '3rd', '3rd', '5th', '8th', '4th', '12th', '11th', '1st', '1st', '6th', '2nd', '13th']",333,50.0
6920be59,3,Carlos-Gurpegui,Spain,1980,14,1,1,"['9th', '7th', '5th', '8th', '12th', '11th', '13th', '8th', '6th', '10th', '12th', '4th', '7th', '5th']",313,19.0
6922f806,3,Jonathan-Calleri,Argentina,1993,10,7,4,"['5th', '1st', '10th', '11th', '19th', '11th', '20th', '11th', '13th', '12th']",228,63.0
6928979a,4,Nicolo-Barella,Italy,1997,9,3,2,"['18th', '22nd', '1st', '11th', '16th', '15th', '2nd', '1st', '2nd', '7th']",229,16.0
692a8d3b,4,Innocent-Emeghara,Switzerland,1989,6,5,4,"['7th', '8th', '17th', '8th', '19th', '20th', '13th', '17th']",128,31.0
6936b41b,3,Abel-Aguilar,Colombia,1985,15,10,7,"['11th', '9th', '15th', '4th', '14th', '19th', '5th', '19th', '9th', '17th', '9th', '6th', '7th', '8th', '6th', '16th']",358,30.0
69374ff5,0,Julian-Baumgartlinger,Austria,1988,16,5,2,"['11th', '12th', '2nd', '3rd', '13th', '13th', '7th', '11th', '6th', '12th', '5th', '4th', '5th', '6th', '3rd', '10th']",315,8.0
69384e5d,3,Neymar,Brazil,1992,10,2,2,"['2nd', '1st', '1st', '2nd', '1st', '1st', '1st', '2nd', '1st', '1st']",225,145.0
6938d79b,3,Goran-Causic,Serbia,1992,10,5,4,"['10th', '7th', '8th', '11th', '17th', '19th', '7th', '1st', '6th', '8th', '14th', '16th']",235,17.0
6941883f,3,Erik-Moran,Spain,1991,11,7,3,"['12th', '4th', '7th', '10th', '8th', '16th', '17th', '17th', '1st', '3rd', '3rd', '20th', '8th', '8th', '12th']",212,1.0
6956ff08,1,Owen-Otasowie,United States,2001,5,3,5,"['9th', '12th', '7th', '4th', '13th', '2nd', '3rd', '7th']",23,0.0
6960a69e,3,Jose-Picon,Spain,1988,2,1,1,"['12th', '20th']",4,0.0
69697a6d,3,Joan-Capdevila,Spain,1978,17,6,3,"['7th', '19th', '2nd', '2nd', '3rd', '3rd', '9th', '8th', '13th', '2nd', '5th', '7th', '4th', '2nd', '13th', '14th', '15th']",419,37.0
697295b1,3,Pedro-Bigas,Spain,1990,12,4,2,"['8th', '18th', '17th', '16th', '11th', '14th', '19th', '12th', '14th', '20th', '13th', '20th']",250,15.0
69758d30,0,Andreas-Wolf,Germany,1982,13,3,4,"['15th', '17th', '1st', '14th', '8th', '6th', '16th', '3rd', '16th', '6th', '9th', '8th', '1st', '2nd']",251,9.0
697dc00a,0,Bartol-Franjic,Croatia,2000,4,2,2,"['1st', '1st', '1st', '13th']",55,0.0
6989550f,4,Alberto-Brignoli,Italy,1991,11,8,4,"['9th', '16th', '12th', '15th', '4th', '17th', '20th', '11th', '7th', '1st', '14th', '4th', '1st']",268,1.0
6989b4b0,2,Hervin-Ongenda,France,1995,8,5,4,"['1st', '12th', '1st', '1st', '14th', '8th', '6th', '4th', '6th', '8th']",137,14.0
698b37b8,2,Elie-Youan,France,1999,5,4,4,"['12th', '13th', '18th', '7th', '5th', '7th', '3rd']",67,11.0
698f11e3,2,Moussa-Diarra,Mali,2000,5,1,2,"['16th', '20th', '3rd', '1st', '11th']",50,0.0
6992791d,1,Junior-Stanislas,England,1989,15,4,3,"['8th', '9th', '17th', '20th', '3rd', '13th', '11th', '2nd', '1st', '16th', '9th', '12th', '14th', '18th', '6th', '2nd', '8th']",297,43.0
6993927b,2,Florent-Ogier,France,1989,9,4,2,"['3rd', '11th', '12th', '10th', '10th', '5th', '2nd', '17th', '8th']",246,10.0
69960ac3,4,Uros-Cosic,Serbia,1992,11,7,5,"['2nd', '2nd', '20th', '15th', '7th', '2nd', '10th', '18th', '1st', '3rd', '2nd', '14th']",149,2.0
69960e0c,4,Vincenzo-Iaquinta,Italy,1979,12,3,1,"['12th', '14th', '6th', '7th', '4th', '11th', '10th', '3rd', '2nd', '7th', '7th', '20th']",268,88.0
699fb8db,0,Dominique-Heintz,Germany,1993,12,5,2,"['18th', '3rd', '4th', '4th', '9th', '5th', '18th', '13th', '8th', '10th', '6th', '5th', '18th']",254,4.0
69b89eff,2,Laurent-Dos-Santos,France,1993,9,3,2,"['16th', '10th', '16th', '1st', '13th', '13th', '7th', '11th', '16th']",190,4.0
69c5633e,3,Emmanuel-Amankwaa-Akurugu,Ghana,2001,2,1,1,"['15th', '15th']",4,0.0
69cbc8b6,3,Leandro-Cabrera,Uruguay,1991,14,9,3,"['9th', '12th', '10th', '17th', '20th', '6th', '8th', '16th', '18th', '8th', '5th', '8th', '20th', '1st', '14th', '17th']",392,11.0
69cc718f,1,Jay-Tabb,Ireland,1984,14,4,4,"['16th', '17th', '4th', '3rd', '17th', '21st', '17th', '4th', '9th', '5th', '1st', '19th', '14th', '9th', '6th', '7th']",383,35.0
69dab98d,3,Akihiro-Ienaga,Japan,1986,11,3,4,"['17th', '8th', '17th', '16th', '5th', '1st', '1st', '4th', '1st', '1st', '2nd']",261,56.0
69dc5362,0,Kazuki-Nagasawa,Japan,1991,10,4,4,"['1st', '12th', '9th', '11th', '7th', '5th', '14th', '10th', '5th', '11th']",190,11.0
69e11a01,4,Francesco-Forte,Italy,1993,8,7,3,"['9th', '4th', '10th', '10th', '16th', '19th', '5th', '20th', '7th', '13th']",173,56.0
69e775e8,0,Andrezinho,Brazil,1981,5,2,2,"['3rd', '8th', '6th', '10th', '17th']",91,6.0
69ed8229,2,Macedo-Novaes,Brazil,1983,6,3,2,"['20th', '1st', '12th', '19th', '16th', '19th']",102,0.0
69fdb896,1,Flynn-Downes,England,1999,7,4,4,"['16th', '2nd', '12th', '24th', '11th', '9th', '15th', '13th']",141,4.0
6a00c4b0,2,Silvio-Romero,Argentina,1988,10,6,4,"['12th', '3rd', '8th', '13th', '6th', '4th', '6th', '7th', '14th', '9th', '10th']",218,74.0
6a04bb7c,2,Elhadji-Dieye,Senegal,2002,1,1,1,['18th'],5,0.0
6a189491,4,Antonio-Barreca,Italy,1995,9,8,4,"['19th', '1st', '9th', '9th', '13th', '17th', '17th', '13th', '1st', '10th']",144,1.0
6a1b9f7c,0,Kevin-Kraus,Germany,1992,13,4,3,"['17th', '1st', '5th', '3rd', '8th', '11th', '6th', '13th', '9th', '10th', '14th', '3rd', '8th']",249,18.0
6a1f66a7,4,Ramzi-Aya,Italy,1990,3,3,2,"['9th', '10th', '2nd', '17th', '14th']",62,2.0
6a22fe38,3,Adrian-Ortola,Spain,1993,9,6,3,"['3rd', '22nd', '9th', '20th', '6th', '12th', '14th', '5th', '6th', '9th']",125,0.0
6a26e528,2,Kevin-Mayi,Gabon,1993,9,5,3,"['7th', '5th', '5th', '2nd', '19th', '16th', '5th', '2nd', '14th']",149,18.0
6a27495a,2,Antony-Ranieri,France,1997,1,1,1,['4th'],2,0.0
6a2b9aee,2,Youssouph-Badji,Senegal,2001,3,4,3,"['8th', '1st', '11th', '6th', '10th']",52,6.0
6a3a6617,3,Nestor-Diaz,Spain,1992,1,1,1,['6th'],1,0.0
6a713852,1,Robert-Sanchez,Spain,1997,4,2,3,"['18th', '9th', '16th', '9th', '7th']",101,0.0
6a7586f4,3,Sergi-Samper,Spain,1995,9,5,3,"['3rd', '22nd', '1st', '2nd', '20th', '19th', '8th', '14th', '3rd', '10th']",187,0.0
6a81a181,0,Florian-Kath,Germany,1994,7,2,3,"['17th', '1st', '4th', '15th', '13th', '11th', '1st']",78,6.0
6a827d8e,2,Youcef-Atal,Algeria,1996,6,2,2,"['9th', '7th', '5th', '9th', '5th', '13th']",95,10.0
6a8a7af8,3,Vinicius-Souza,Brazil,1999,5,4,4,"['1st', '1st', '3rd', '7th', '17th']",56,2.0
6a98c5a9,0,Lukas-Hinterseer,Austria,1991,14,7,3,"['6th', '7th', '8th', '10th', '1st', '11th', '17th', '6th', '11th', '4th', '4th', '2nd', '11th', '10th']",278,82.0
6a99e0b1,3,Inaki-Williams,Ghana,1994,9,1,1,"['7th', '5th', '7th', '16th', '8th', '11th', '10th', '8th', '3rd']",280,56.0
6a9df726,4,Zsolt-Laczko,Hungary,1986,12,12,5,"['6th', '11th', '22nd', '10th', '13th', '1st', '5th', '18th', '6th', '19th', '20th', '3rd', '9th', '12th', '5th', '1st', '4th', '12th']",242,10.0
6aa3e78b,1,Ryan-Sessegnon,England,2000,7,3,4,"['6th', '3rd', '19th', '6th', '11th', '7th', '4th', '3rd']",159,25.0
6aa5bd41,3,Julien-Escude,France,1979,15,4,5,"['13th', '6th', '12th', '15th', '1st', '2nd', '4th', '5th', '3rd', '5th', '3rd', '4th', '5th', '9th', '3rd', '3rd']",361,13.0
6aafdc27,4,Nenad-Tomovic,Serbia,1987,13,6,3,"['3rd', '9th', '17th', '18th', '4th', '4th', '4th', '5th', '8th', '8th', '13th', '20th', '20th', '9th']",310,5.0
6acf7662,2,Julien-Remiti,France,1994,2,1,2,"['20th', '17th']",1,0.0
6ad3c36f,3,Fabio-Espinho,Portugal,1985,9,5,3,"['16th', '15th', '1st', '1st', '8th', '12th', '9th', '8th', '8th', '12th']",191,18.0
6ad89d26,4,Pavol-Farkas,Slovakia,1985,9,5,4,"['5th', '3rd', '3rd', '2nd', '12th', '16th', '13th', '13th', '12th']",131,4.0
6adbc307,1,Jack-Stephens,England,1994,11,6,5,"['23rd', '8th', '4th', '7th', '2nd', '8th', '8th', '12th', '6th', '17th', '16th', '11th', '15th', '15th', '17th', '8th']",199,7.0
6ae490cc,2,Kassim-Abdallah,Comoros,1987,9,5,3,"['12th', '5th', '4th', '19th', '2nd', '6th', '14th', '18th', '18th', '11th', '13th']",223,3.0
6ae62163,2,Youssouf-Hadji,Morocco,1980,16,4,4,"['11th', '16th', '17th', '19th', '7th', '4th', '13th', '4th', '15th', '12th', '13th', '11th', '6th', '16th', '5th', '1st', '19th', '17th']",383,94.0
6aeb647a,2,Vahid-Selimovic,Luxembourg,1997,4,2,2,"['14th', '20th', '12th', '8th']",40,1.0
6af30900,4,Tyronne-Ebuehi,Nigeria,1995,7,4,2,"['13th', '11th', '11th', '7th', '10th', '20th', '15th']",132,2.0
6afaebf2,1,Bryan-Mbeumo,Cameroon,1999,6,2,4,"['19th', '3rd', '4th', '3rd', '3rd', '13th', '11th']",171,40.0
6afcaaa3,4,Josip-Radosevic,Croatia,1994,12,6,5,"['2nd', '4th', '3rd', '5th', '2nd', '2nd', '14th', '1st', '3rd', '4th', '4th', '1st', '4th', '9th']",252,14.0
6b015a27,3,Mane,Spain,1981,10,3,2,"['4th', '2nd', '8th', '11th', '6th', '16th', '11th', '10th', '17th', '19th']",257,8.0
6b02ee48,2,Wallyson-Mallmann,Brazil,1994,3,4,3,"['4th', '10th', '15th', '14th']",27,0.0
6b08d120,0,Emanuel-Pogatetz,Austria,1983,19,10,5,"['1st', '2nd', '2nd', '14th', '12th', '13th', '19th', '11th', '4th', '7th', '11th', '10th', '17th', '7th', '4th', '6th', '4th', '4th', '2nd', '5th']",366,8.0
6b144c63,2,Pape-Sane,Senegal,1991,8,6,2,"['15th', '11th', '11th', '17th', '11th', '14th', '16th', '15th']",114,24.0
6b1eebd3,0,Dominik-Reinhardt,Germany,1984,13,2,2,"['17th', '1st', '14th', '8th', '6th', '16th', '3rd', '3rd', '2nd', '14th', '15th', '8th', '5th']",173,1.0
6b200d45,2,Loic-Perrin,France,1985,16,1,1,"['6th', '13th', '11th', '5th', '17th', '17th', '10th', '7th', '5th', '4th', '5th', '6th', '8th', '7th', '4th', '17th']",381,27.0
6b21b7b5,0,Reinier,Brazil,2002,4,3,3,"['1st', '3rd', '2nd', '14th']",46,8.0
6b2a7ca3,4,Simone-Pesce,Italy,1982,10,4,2,"['19th', '8th', '16th', '9th', '13th', '13th', '19th', '5th', '19th', '8th', '14th']",249,15.0
6b2c894b,2,Ghislain-Konan,Ivory Coast,1995,7,3,3,"['4th', '9th', '8th', '6th', '14th', '12th', '2nd']",147,3.0
6b2f1a78,3,Javier-Ros,Spain,1990,11,4,2,"['6th', '4th', '7th', '16th', '17th', '8th', '16th', '3rd', '15th', '3rd', '15th', '10th', '19th']",218,18.0
6b32d0a6,0,Lukas-Muhl,Germany,1997,8,2,2,"['3rd', '12th', '2nd', '18th', '16th', '11th', '3rd', '5th']",162,4.0
6b4436ba,2,Zinedine-Ould-Khaled,France,2000,2,1,1,"['11th', '13th']",4,0.0
6b47c5db,1,Wilfred-Ndidi,Nigeria,1996,9,2,3,"['7th', '4th', '7th', '12th', '9th', '9th', '5th', '5th', '8th', '20th']",234,11.0
6b4be1a0,0,Jens-Wissing,Germany,1988,3,2,2,"['16th', '5th', '12th']",14,0.0
6b594e37,0,Tranquillo-Barnetta,Switzerland,1985,17,6,3,"['5th', '10th', '5th', '5th', '7th', '9th', '4th', '2nd', '5th', '4th', '13th', '3rd', '6th', '18th', '13th', '7th', '5th', '6th']",390,53.0
6b5ea2f4,3,Gorka-Guruzeta,Spain,1996,5,4,2,"['22nd', '8th', '19th', '19th', '3rd']",91,18.0
6b625ac2,1,Illan-Meslier,France,2000,5,2,3,"['6th', '1st', '1st', '9th', '17th', '14th']",119,0.0
6b635f5c,4,Ardian-Ismajli,Albania,1996,8,3,2,"['3rd', '3rd', '3rd', '4th', '5th', '4th', '15th', '14th', '15th']",128,3.0
6b690fc7,4,Simone-Vergassola,Italy,1976,16,3,2,"['6th', '9th', '16th', '11th', '18th', '12th', '14th', '14th', '15th', '15th', '13th', '14th', '19th', '2nd', '14th', '19th', '9th']",458,32.0
6b6c793c,1,Tyrell-Malacia,Netherlands,1999,6,2,2,"['4th', '3rd', '3rd', '5th', '3rd', '5th']",105,4.0
6b7bf7e0,2,Lionel-Letizi,France,1973,16,4,3,"['12th', '5th', '2nd', '10th', '11th', '9th', '4th', '11th', '2nd', '9th', '9th', '2nd', '16th', '8th', '9th', '15th', '17th']",347,0.0
6b85f966,0,Valentin-Stocker,Switzerland,1989,15,2,2,"['1st', '3rd', '1st', '1st', '1st', '1st', '1st', '15th', '7th', '6th', '10th', '2nd', '2nd', '3rd', '2nd', '2nd']",354,82.0
6b8887c2,0,Steffen-Tigges,Germany,1998,7,5,3,"['5th', '18th', '6th', '17th', '1st', '3rd', '2nd', '9th', '9th']",126,21.0
6b994195,2,Kevin-Theophile-Catherine,France,1989,14,4,4,"['9th', '6th', '6th', '13th', '12th', '20th', '11th', '5th', '6th', '8th', '7th', '1st', '1st', '1st', '1st', '1st']",319,7.0
6b9960cf,2,Warren-Zaire-Emery,France,2006,1,1,1,['1st'],2,0.0
6b99d135,4,Jonathan-Biabiany,France,1988,13,6,3,"['16th', '15th', '8th', '18th', '2nd', '8th', '10th', '6th', '20th', '4th', '7th', '5th', '14th', '18th']",286,31.0
6b9f2f3e,2,Igor-Lewczuk,Poland,1985,13,5,2,"['8th', '11th', '4th', '2nd', '15th', '6th', '2nd', '1st', '1st', '6th', '6th', '14th', '1st', '1st']",254,8.0
6ba506ed,2,Gabriel-Cichero,Venezuela,1984,8,7,7,"['18th', '8th', '12th', '3rd', '13th', '8th', '5th', '4th', '8th']",103,2.0
6ba71da5,2,Jimmy-Giraudon,France,1992,7,3,3,"['3rd', '19th', '3rd', '4th', '1st', '15th', '12th', '18th']",187,2.0
6bb2c084,2,Andre-Frank-Zambo-Anguissa,Cameroon,1995,9,5,5,"['15th', '13th', '5th', '4th', '19th', '5th', '18th', '1st', '3rd', '1st']",210,4.0
6bba916f,0,Dennis-Jastrzembski,Poland,2000,7,6,6,"['13th', '3rd', '4th', '10th', '11th', '18th', '9th', '8th', '16th', '15th', '11th']",127,22.0
6bc6f173,1,Samba-Diakite,Mali,1989,8,5,5,"['12th', '13th', '11th', '17th', '20th', '13th', '4th', '12th', '20th']",96,2.0
6bca20fe,2,Enzo-Loiodice,France,2000,6,3,3,"['11th', '18th', '16th', '12th', '9th', '4th', '1st']",72,3.0
6bd1a7ce,2,Abel-Khaled,Algeria,1992,4,1,2,"['15th', '20th', '7th', '6th']",37,1.0
